Score,a_act,d_act,K_n,n,a_x,d_x,m,K_S,K_a,k1,k2,k4,k3,XbsT,sT
15.89652199836083,85.97631728645392,0.0435861075278166,1.504804388078396,2.7614111328721545,8.691141715062793,0.02127866025466276,3.0312242944774757,11.582092907221076,1493.7989856616564,0.018935992102325362,2.184022505816162,0.11558228515535687,9.804772096974089,108.87116802794388,128.20653337984749
16.08890961702564,0.633575377944467,0.5745849230251325,856.7088496060734,6.327574653761615,9.617939037857205,0.028194326531313235,3.0220688144201544,759.2850072645825,1.443174543843375,0.00010059710398280704,0.1860455095240233,0.12571468735219604,7.831791470287957,100.00191093779829,5702.571806668708
16.260849864711144,70.47151725305338,0.0036320201499412856,5.2193036500130425,9.442026810965437,1.8365359760527147,0.005257178610515801,3.429114874299985,12.335729364200862,9294.500465015208,0.0015835406930457888,0.6444254101544,0.2097840943931359,1.2802792201563913,100.00003818758275,63.16536949248262
16.268091293848673,47.575326163377554,0.011481583854578953,3.74600019060951,1.400107248087206,6.671964178989933,0.019542373225511906,4.0886716830031276,1826.6915625683687,25.28737657639283,0.0012471425991235573,0.2753162491719762,0.1406306667007442,7.645410810133066,100.3900700488052,9691.006181823723
16.519630407132507,45.15523666234037,0.13877290721369748,8230.88488591023,2.8052193813377824,9.435939834776722,0.012795518516543853,1.7694628273969615,7.182782562247608,3123.2093425829057,0.0027163759809801253,7.715609968408205,0.6649582094366268,9.392176645172274,100.07024975667387,61.158803303087645
16.548313791590637,0.9888619657416606,0.0636662513009552,4977.617891970206,3.7817157959685477,6.449394871690944,0.018785268065829298,2.5435002311315626,2991.959174184018,72.99883140038843,0.00012093837837092784,0.1289980830431838,0.4342252262206148,3.446335888926553,100.77128314504898,31072.9573723143
16.840222141715916,43.518518923317565,0.09690013995427064,22.33952656907979,1.6784382712353125,8.009716212437187,0.0033120660094489375,3.628966623898013,93.03935590427403,108.19859401839446,0.0004597421381954694,4.470245741770992,0.10372455669420731,9.391414864104316,100.12020644637376,641.7284194425794
16.87342301429782,0.8724747900832142,0.0067099260818587,5614.487437917115,8.07572169599327,9.989501491393586,0.0033793983994694337,2.942210053257854,9.31740622453247,2950.755277587079,0.003340161323748424,7.751224770891996,0.10054775777545671,0.017783529946508517,100.15238042901623,63.02507018811895
16.92992962192972,0.3887266542944564,0.03147147809931259,9.540579153323232,2.436312758086093,4.1680237256150505,0.003591215834538302,3.706352882040802,15.119848083612357,7.227814516149247,0.0001743752306158846,0.8999164652626268,0.10053320859896653,9.127681032970063,100.01153517869669,104.62787044477622
16.931585738170625,11.483698402214314,0.7254411640304271,118.30443691513277,9.044835280709439,8.037352840817926,0.025353658411334495,5.088178174555698,83.78272206668014,131.13668133289673,0.0014223810218462257,0.4233317101512117,0.12144055524794939,9.995187825411225,102.6338149178507,448.92562014001135
17.160308113244742,81.45195307475505,0.0783351367262286,1.1824877024849396,1.102033019459933,9.204717327357935,0.0070206138474933465,2.6718683667316787,12.037815474651405,1334.748672865934,0.00016055285654039582,0.20067490254689846,0.10416335263737075,8.938366745373186,100.01792382450206,80.97631224464283
17.252769537029295,65.68698382622614,0.24865309578710218,29.399933391376806,9.99986483578594,6.860449590372269,0.013447041666438689,5.317899953330065,100.82667190640385,7.783771402646891,0.009557112738510112,2.6751246713594083,0.10174554863012097,9.84886935622284,100.35156873235292,491.421954769884
17.62037965553817,0.684535509782788,0.020996418711849246,3747.437717762077,5.736700900415159,8.693800876575263,0.003408545600348735,1.7207089779507103,4.179697919755912,115.73028380790413,0.0002949749004356187,8.143694294559555,0.9536565467903347,0.19221724271094565,100.00313703503707,57.49597926529025
17.69743228349066,0.006663819123712888,0.0032000824946010918,3269.1725437777527,1.130200188998818,4.740078282125731,0.00843965874866965,2.334140317036668,8.830016885069872,11.551572260650863,0.003567613083473656,6.772165833423762,37.73610778617923,5.887870970743582,100.02491336989262,67.59918518744185
